地區,餐廳名稱,餐廳地址,query,place_id,matched_name,matched_address,status,,URL,,,,,,,,,,,,,,,,
台北,啡創工廠,103台北市大同區民族西路31巷18號1樓,啡創工廠 103台北市大同區民族西路31巷18號1樓,ChIJ3Sk1rEipQjQRpjgSD3if4wY,Future Factory Coffee,"No. 18號, Lane 31, Minzu W Rd, Datong District, Taipei City, Taiwan 103",OK,,https://s.openrice.com/cHRSm025US400,,,,,,,,,,,,,,,,
新北/基隆,禾舍日式炭烤,242新北市新莊區中正路57號,禾舍日式炭烤 242新北市新莊區中正路57號,ChIJV9xXikGpQjQRbIPnh_6J1ak,禾舍日式炭烤｜新莊美食｜新北推薦燒肉｜新莊串烤｜新莊燒烤｜新莊居酒屋,"No. 57號, Zhongzheng Rd, Xinzhuang District, New Taipei City, Taiwan 242",OK,,https://s.openrice.com/cHRSmG2qnO800,,,,,,,,,,,,,,,,
台北,山葵居酒屋,106台北市大安區敦化南路一段160巷49號,山葵居酒屋 106台北市大安區敦化南路一段160巷49號,ChIJU5_Ij_erQjQRSmYIqQiNpAw,山葵大眾酒場,"No. 49號, Lane 160, Section 1, Dunhua S Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm0223q600,,,,,,,,,,,,,,,,
台北,東北真不同私房菜館,105台北市松山區八德路三段8巷21號,東北真不同私房菜館 105台北市松山區八德路三段8巷21號,ChIJeee__VupQjQRjNhyBTXANBc,東北真不同私房菜館,"No. 21號, Lane 8, Section 3, Bade Rd, Songshan District, Taipei City, Taiwan 10555",OK,,https://s.openrice.com/cHRSm022yq300,,,,,,,,,,,,,,,,
台北,娘子韓食,105台北市松山區市民大道四段173號2樓,娘子韓食 105台北市松山區市民大道四段173號2樓,ChIJbZx_e8SrQjQReY4iksxKyII,娘子韓食市民店韓式料理燒肉店烤腸豬腳아내 Thịt Nướng Korean BBQ Seoul Kitchen,"No. 173號, Section 4, Civic Blvd, Songshan District, Taipei City, Taiwan 105",OK,,https://s.openrice.com/cHRSm02ukS700,,,,,,,,,,,,,,,,
台中,梅厝食物所,404台中市北區太原路二段229號1樓,梅厝食物所 404台中市北區太原路二段229號1樓,ChIJFQke39gXaTQR6ouh9FIXkzM,梅厝食物所,"No. 231, Section 2, Taiyuan Rd, North District, Taichung City, Taiwan 404",OK,,https://s.openrice.com/cHRSmW2InS800,,,,,,,,,,,,,,,,
台北,Cactus,106台北市大安區大安路一段51巷9號,Cactus 106台北市大安區大安路一段51巷9號,ChIJK3zGHOerQjQR1AJvjHhEtk8,CACTUS Bar Taipei City Gallery Bar,"No. 9號, Lane 51, Section 1, Da'an Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02e1S800,,,,,,,,,,,,,,,,
台北,沐森林(平)(倒店?),10491台北市中山區大直街20巷24號,沐森林(平)(倒店?) 10491台北市中山區大直街20巷24號,ChIJ4x-9btGtQjQRxzm9zni_f14,沐森林 （簡餐&咖啡廳）,"No. 24號, Lane 20, Dazhi St, Zhongshan District, Taipei City, Taiwan 10491",OK,,https://s.openrice.com/cHRSm02gnW800,,,,,,,,,,,,,,,,
台北,川串兒串串鍋/渥老吉四川麻辣滷味,105台北市松山區延吉街30巷11號1樓,川串兒串串鍋/渥老吉四川麻辣滷味 105台北市松山區延吉街30巷11號1樓,ChIJK_R54PKrQjQRbQBFww42TQM,川串兒四川麻辣串串鍋,"No. 11號, Lane 30, Yanji St, Songshan District, Taipei City, Taiwan 105",OK,,https://s.openrice.com/cHRSm02jOW700,,,,,,,,,,,,,,,,
台北,鎰鼎火鍋-天干物燥,104台北市中山區松江路38巷2號,鎰鼎火鍋-天干物燥 104台北市中山區松江路38巷2號,ChIJS3bXmGOpQjQRE5YTa66ku50,藝爐晏-精品鍋物,"No. 2號, Lane 38, Songjiang Rd, Zhongshan District, Taipei City, Taiwan 10491",OK,,https://s.openrice.com/cHRSm02rLu700,,,,,,,,,,,,,,,,
台北,3W Coffee,台北市大安區和平東路三段72巷22號,3W Coffee 台北市大安區和平東路三段72巷22號,ChIJxdLA2carQjQReDtfEhNQ7B0,3W DRAFT｜生啤酒暢飲・站著喝啤酒 3W DRAFT — Draft Beer & Standing Bar,"1樓, No. 22號, Lane 72, Section 3, Heping E Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm025na800,,,,,,,,,,,,,,,,
台北,李小娃火鍋店,10487台北市中山區遼寧街116巷4號1樓,李小娃火鍋店 10487台北市中山區遼寧街116巷4號1樓,ChIJJZ6IeRCrQjQRYgGOBPtO6gQ,李小娃庭院餐廳,"Shamao Rd, Beitou District, Taipei City, Taiwan 112091",OK,,https://s.openrice.com/cHRSm026Xa800,,,,,,,,,,,,,,,,
新北/基隆,有乾人麻辣鴛鴦火鍋,220新北市板橋區貴興路119巷6號,有乾人麻辣鴛鴦火鍋 220新北市板橋區貴興路119巷6號,ChIJMdEvDa8CaDQRkLBG0RWu_nY,有乾人麻辣鴛鴦火鍋,"220, Taiwan, New Taipei City, Banqiao District, Lane 119, Guixing Rd, 6號一樓",OK,,https://s.openrice.com/cHRSmG2YmO700,,,,,,,,,,,,,,,,
台北,水戶日本料理,10457台北市中山區吉林路16號,水戶日本料理 10457台北市中山區吉林路16號,ChIJFbbCoWapQjQRdapbOu4R8KQ,Mido Taipei,"No. 16號, Jilin Rd, Zhongshan District, Taipei City, Taiwan 10457",OK,,https://s.openrice.com/cHRSm02fH0000,,,,,,,,,,,,,,,,
台北,老橋飛鏢餐館,116台北市文山區景美街158號,老橋飛鏢餐館 116台北市文山區景美街158號,ChIJq3RGFv4BaDQRDlOz4vykUs8,Old Bridge 飛鏢吧,"No. 158號, Jingmei St, Wenshan District, Taipei City, Taiwan 116",OK,,https://s.openrice.com/cHRSm02m0y400,,,,,,,,,,,,,,,,
台北,燒肉殿,106台北市大安區敦化南路一段160巷19號,燒肉殿 106台北市大安區敦化南路一段160巷19號,ChIJh0XEJ9urQjQR9wz65SMnlhM,燒肉-殿- 台北 大安區 東區美食 日式頂級和牛燒肉推薦 日本和牛 韓國韓牛吃到飽餐廳首選 網紅IG打卡燒烤餐廳 優質人氣美食餐廳 熱門高CP值炭火燒肉 必吃海鮮燒烤好評 啤 酒暢飲 尾牙聚餐 平價學生聚餐 謝師宴 慶功宴 寵物友善 個人友善,"No. 19號, Lane 160, Section 1, Dunhua S Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02xRy300,,,,,,,,,,,,,,,,
台北,威尼斯義大利餐廳,104台北市中山區松江路235巷19號,威尼斯義大利餐廳 104台北市中山區松江路235巷19號,ChIJS-zNIF-pQjQR1vU1UjOlTM4,Venice Cookshop,"104, Taiwan, Taipei City, Zhongshan District, Lane 235, Songjiang Rd, 19號1樓",OK,,https://s.openrice.com/cHRSm02zEw2W0,,,,,,,,,,,,,,,,
高雄/屏東,福壽海鮮料理,804高雄市鼓山區明誠三路489號,福壽海鮮料理 804高雄市鼓山區明誠三路489號,ChIJ99gWTQAFbjQRZQ_tDrgLb_k,林海物創作料理,"No. 489號, Mingcheng 3rd Rd, Gushan District, Kaohsiung City, Taiwan 804",OK,,https://s.openrice.com/cHRSn020O8700,,,,,,,,,,,,,,,,
台北,台北ㄐ廠海鮮熱炒,105台北市松山區市民大道五段143號,台北ㄐ廠海鮮熱炒 105台北市松山區市民大道五段143號,ChIJQyLVi5WrQjQRrQrIJ0iUFP0,台北ㄐ廠海鮮熱炒,"No. 143號, Section 5, Civic Blvd, Songshan District, Taipei City, Taiwan 105",OK,,https://s.openrice.com/cHRSm02y8y200,,,,,,,,,,,,,,,,
新北/基隆,洋町食堂(開二聯式發票),241新北市三重區龍門路191號,洋町食堂(開二聯式發票) 241新北市三重區龍門路191號,ChIJs1iLiPepQjQRmT_v_4-_dC0,洋町食堂,"No. 191號, Longmen Rd, Sanchong District, New Taipei City, Taiwan 241",OK,,https://s.openrice.com/cHRSmG2pHu800,,,,,,,,,,,,,,,,
新北/基隆,兔子咬手作烘焙,234新北市永和區中山路一段184巷9弄7號,兔子咬手作烘焙 234新北市永和區中山路一段184巷9弄7號,ChIJ1SgO1GGpQjQRLjoAuZ9Xngc,兔子咬手作烘焙_達克瓦茲,"No. 7號, Alley 9, Lane 184, Section 1, Zhongshan Rd, Yonghe District, New Taipei City, Taiwan 234",OK,,https://s.openrice.com/cHRSmG2JXy400,,,,,,,,,,,,,,,,
台北,上吉燒肉,106台北市大安區延吉街131巷41號,上吉燒肉 106台北市大安區延吉街131巷41號,ChIJB-t4jmirQjQRfoBtXcLxAEM,上吉燒肉,"No. 41號, Lane 131, Yanji St, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02FvG700,,,,,,,,,,,,,,,,
台南,LA時尚川菜(永康店),710台南市永康區永大路二段815號,LA時尚川菜(永康店) 710台南市永康區永大路二段815號,ChIJPXBDBkJxbjQRDaQVzUrbfHg,LA Fashion Sichuan Cuisine,"No. 815號, Section 2, Yongda Rd, Yongkang District, Tainan City, Taiwan 710",OK,,https://s.openrice.com/cHRSmm2K20800,,,,,,,,,,,,,,,,
新北/基隆,邑朵早午餐,220新北市板橋區中山路二段89巷12號,邑朵早午餐 220新北市板橋區中山路二段89巷12號,ChIJAwxZqDyoQjQRWpEo1tNEs6E,邑朵早午餐,"No. 12號, Lane 89, Section 2, Zhongshan Rd, Banqiao District, New Taipei City, Taiwan 220",OK,,https://s.openrice.com/cHRSmG2rlS600,,,,,,,,,,,,,,,,
台北,肥仔義起,104臺北市中山區大直街104號1樓,肥仔義起 104臺北市中山區大直街104號1樓,ChIJ2QqQkgKtQjQRiX0ZkRJwoVo,Fatty's Italian Sous Vide & Pasta,"104, Taiwan, Taipei City, Zhongshan District, Dazhi St, 104號1樓",OK,,https://s.openrice.com/cHRSm02824800,,,,,,,,,,,,,,,,
新北/基隆,金炭火燒肉小酒館(新店總店),231新北市新店區中正路124號,金炭火燒肉小酒館(新店總店) 231新北市新店區中正路124號,ChIJBSS0DV0BaDQRrljZAyrJ6mI,金炭火燒肉餐廳,"No. 124號, Zhongzheng Rd, Xindian District, New Taipei City, Taiwan 231",OK,,https://s.openrice.com/cHRSmG2H24800,,,,,,,,,,,,,,,,
桃園,楓葉牛排(南崁店),338桃園市蘆竹區仁愛路一段503-3號,楓葉牛排(南崁店) 338桃園市蘆竹區仁愛路一段503-3號,ChIJwQpPTnegQjQRbR2gILiQqOs,楓葉牛排-南崁店,"No. 503-3號, Section 1, Ren'ai Rd, Luzhu District, Taoyuan City, Taiwan 338",OK,,https://s.openrice.com/cHRSnG21dO200,,,,,,,,,,,,,,,,
新竹/苗栗,NU PASTA苗栗中正,360苗栗縣苗栗市中正路475號二樓,NU PASTA苗栗中正 360苗栗縣苗栗市中正路475號二樓,ChIJlzjVBQqsaTQRMlo2krGmFyg,NU PASTA 苗栗中正店,"No. 475號, Zhongzheng Rd, Miaoli City, Miaoli County, Taiwan 360",OK,,https://s.openrice.com/cHRSnW2W24800,,,,,,,,,,,,,,,,
台北,微醺花園,103台北市大同區延平北路二段16號2樓,微醺花園 103台北市大同區延平北路二段16號2樓,ChIJ2TLUxmOpQjQRlsPjR7pI8DY,Tipsy Garden,"103, Taiwan, Taipei City, Datong District, Section 2, Yanping N Rd, 16號2樓",OK,,https://s.openrice.com/cHRSm02IoC800,,,,,,,,,,,,,,,,
台中,職火人,433台中市沙鹿區北勢東路517號,職火人 433台中市沙鹿區北勢東路517號,ChIJn6nP2RMVaTQRWfA5Coa2FfI,職火人（12/25起暫時店休）/日式丼飯/揚物/烤物/沙鹿美食/中餐/晚餐/靜宜美食,"No. 517號, Beishi E Rd, Shalu District, Taichung City, Taiwan 433",OK,,https://s.openrice.com/cHRSmW2JYC800,,,,,,,,,,,,,,,,
台北,孫悟空咖啡,100台北市中正區鎮江街7-2號,孫悟空咖啡 100台北市中正區鎮江街7-2號,ChIJ8QLBlCipQjQRMh8xYGS-kOQ,孫悟空 SUN WUKONG,"100, Taiwan, Taipei City, Zhongzheng District, Zhenjiang St, 7-2號號",OK,,https://s.openrice.com/cHRSm02foG800,,,,,,,,,,,,,,,,
台北,窩客咖啡-忠孝店,106台北市大安區忠孝東路四段216巷33弄16號1樓,窩客咖啡-忠孝店 106台北市大安區忠孝東路四段216巷33弄16號1樓,ChIJI0NSeAurQjQRcuTEsIHP2cU,窩客咖啡WorkCoffee 忠孝店,"106, Taiwan, Taipei City, Da’an District, Alley 33, Lane 216, Section 4, Zhongxiao E Rd, 16號1樓",OK,,https://s.openrice.com/cHRSm02GoK800,,,,,,,,,,,,,,,,
宜花東,Pony咖啡廳,972花蓮縣秀林鄉民有3-36,Pony咖啡廳 972花蓮縣秀林鄉民有3-36,ChIJmbhOim0pZjQRcdhzBfxPLyI,花蓮天空之鏡 沙灘車/九人座包車旅遊,"972, Taiwan, Hualien County, Xiulin Township, 秀林",OK,,https://s.openrice.com/cHRSlm2jHu800,,,,,,,,,,,,,,,,
台北,十三露台炭火燒物酒場,108台北市萬華區昆明街13號,十三露台炭火燒物酒場 108台北市萬華區昆明街13號,ChIJtUe2a0epQjQRvpBUkmrcEdc,十三露台炭火燒物酒場,"No. 13號, Kunming St, Wanhua District, Taipei City, Taiwan 108",OK,,https://s.openrice.com/cHbrm02kYO800,,,,,,,,,,,,,,,,
新北/基隆,胖肚肚燒肉 基隆店(發票明細用郵件告知),105台北市松山區八德路四段108號2樓(八德店地址),胖肚肚燒肉 基隆店(發票明細用郵件告知) 105台北市松山區八德路四段108號2樓(八德店地址),ChIJ-yQaYohPXTQRBfHkzOSVUSs,胖肚肚燒肉-基隆店/基隆美食/基隆燒肉/基隆餐廳/基隆燒烤/附近美食/基隆吃到飽,"202, Taiwan, Keelung City, Zhongzheng District, Xinyi Rd, 177號28樓",OK,,https://s.openrice.com/cHRSmG2OoO800,,,,,,,,,,,,,,,,
台北,好事食堂 民有店 一間店一張發票,105台北市松山區民生東路三段113巷25弄13號,好事食堂 民有店 一間店一張發票 105台北市松山區民生東路三段113巷25弄13號,ChIJyx3QibyrQjQRG1P_PBMtGTQ,好事食堂,"No. 13號, Alley 25, Lane 113, Section 3, Minsheng E Rd, Songshan District, Taipei City, Taiwan 105",OK,,https://s.openrice.com/cHRSm02PYO800,,,,,,,,,,,,,,,,
台北,好事食堂 合江店 一間店一張發票,104台北市中山區合江街102巷2號之1號,好事食堂 合江店 一間店一張發票 104台北市中山區合江街102巷2號之1號,ChIJ_w9ru-GrQjQR--PekOI_tno,大家食堂,"No. 80號, Hejiang St, Zhongshan District, Taipei City, Taiwan 10491",OK,,https://s.openrice.com/cHRSm02QIO800,,,,,,,,,,,,,,,,
桃園,61私廚手作料理坊,330桃園市桃園區同安街82號1樓,61私廚手作料理坊 330桃園市桃園區同安街82號1樓,ChIJS_5zi7YfaDQRlUFm4MrbhR0,61私廚料理,"No. 82號, Tong'an St, Taoyuan District, Taoyuan City, Taiwan 330",OK,,https://s.openrice.com/cHbrnG2DAO700,,,,,,,,,,,,,,,,
台北,念念咖啡館,105台北市松山區八德路二段437巷2弄6號,念念咖啡館 105台北市松山區八德路二段437巷2弄6號,ChIJ06Jo4dyrQjQRBVc-9mmEdGQ,念念咖啡館（自家烘焙咖啡）-松山咖啡-餐廳-cafe,"No. 6號, Alley 2, Lane 437, Section 2, Bade Rd, Songshan District, Taipei City, Taiwan 105",OK,,https://s.openrice.com/cHbrm02Kru700,,,,,,,,,,,,,,,,
台北,儛-心創鐵板燒,108台北市萬華區貴陽街二段34號,儛-心創鐵板燒 108台北市萬華區貴陽街二段34號,ChIJG3wrSMGpQjQRBJyARAMTgtE,儛-心創鐵板燒 Woo Teppanyaki,"No. 34號, Section 2, Guiyang St, Wanhua District, Taipei City, Taiwan 108",OK,,https://s.openrice.com/cHRrm02VIS800,,,,,,,,,,,,,,,,
台北,藝大精品咖啡館,110台北市信義區林口街98號1樓,藝大精品咖啡館 110台北市信義區林口街98號1樓,ChIJxz9IUACrQjQR1HNBnwLrrGs,酒食射處,"No. 98號, Linkou St, Xinyi District, Taipei City, Taiwan 110",OK,,https://s.openrice.com/cHbrm0271m800,,,,,,,,,,,,,,,,
台北,帆船異國手抓海鮮,105台北市松山區北寧路40號,帆船異國手抓海鮮 105台北市松山區北寧路40號,ChIJoeo8q2arQjQRIxgCyBMQHis,帆船異國手抓料理,"105, Taiwan, Taipei City, Songshan District, Beining Rd, 40號1樓",OK,,https://s.openrice.com/cHbrm02vYS800,,,,,,,,,,,,,,,,
新北/基隆,在一起 One&Together,220新北市板橋區文昌街24巷9號,在一起 One&Together 220新北市板橋區文昌街24巷9號,ChIJN4mrxwKoQjQRZBN_J-9N7BA,在一起 One&Together,"No. 9號, Lane 24, Wenchang St, Banqiao District, New Taipei City, Taiwan 220",OK,,https://s.openrice.com/cHbrmG2wIS800,,,,,,,,,,,,,,,,
高雄/屏東,Luxe Kaohsiung,801高雄市前金區中華四路282號1樓,Luxe Kaohsiung 801高雄市前金區中華四路282號1樓,ChIJLWfBB_sFbjQRM2aGwy6qKUU,Luxe Kaohsiung,"801, Taiwan, Kaohsiung City, Qianjin District, Zhonghua 4th Rd, 282號1樓",OK,,https://s.openrice.com/cHbrn028oS800,,,,,,,,,,,,,,,,
高雄/屏東,壹0遛酒,800高雄市新興區八德一路105號,壹0遛酒 800高雄市新興區八德一路105號,ChIJSX6gQgAFbjQR6wJ4E93nDfw,壹0遛酒Lounge Bar x 1069 Lounge Bar,"802, Taiwan, Kaohsiung City, Lingya District, Linsen 2nd Rd, 80號3樓",OK,,https://s.openrice.com/cHRSn02CIW800,,,,,,,,,,,,,,,,
台北,À Demain Cafe,115台北市南港區重陽路55號,À Demain Cafe 115台北市南港區重陽路55號,ChIJJVSwhGSrQjQRODU99w4p47k,"No. 55號, Chongyang Rd","No. 55號, Chongyang Rd, Nangang District, Taipei City, Taiwan 115",OK,,https://s.openrice.com/cHRSm02ed8700,,,,,,,,,,,,,,,,
新北/基隆,五丼饕,242新北市新莊區新泰路五號,五丼饕 242新北市新莊區新泰路五號,ChIJJViDglSpQjQR3zaC93afl1I,五丼饕,"No. 五號, Xintai Rd, Xinzhuang District, New Taipei City, Taiwan 242",OK,,https://s.openrice.com/cHRSmG232a800,,,,,,,,,,,,,,,,
桃園,尋MEAT炭火燒肉,320桃園市中壢區大仁二街18號之5號,尋MEAT炭火燒肉 320桃園市中壢區大仁二街18號之5號,ChIJMR9uK48jaDQRztdT5P9R-Ck,尋MEAT炭火燒肉,"No. 18號之5號, Daren 2nd St, Zhongli District, Taoyuan City, Taiwan 320",OK,,https://s.openrice.com/cHRSnG2tYa800,,,,,,,,,,,,,,,,
新北/基隆,棉花貓小舖,25173新北市淡水區公明街59號,棉花貓小舖 25173新北市淡水區公明街59號,ChIJo2CO2TylQjQRtOyG28O27dA,棉花貓小舖,"No. 59號, Gongming St, Tamsui District, New Taipei City, Taiwan 25173",OK,,https://s.openrice.com/cHRSmG2uIa800,,,,,,,,,,,,,,,,
新北/基隆,原乍酥酥,235新北市中和區廣福路12之2號,原乍酥酥 235新北市中和區廣福路12之2號,ChIJqTiaO7WpQjQRaHnZW0aSM8E,原乍酥酥 Uncle Fried/鹽酥雞/炸雞/炸物/中和美食/ 永和美食/宵夜/下午茶/party/內用/外帶,"No. 12之2號, Guangfu Rd, Zhonghe District, New Taipei City, Taiwan 235",OK,,https://s.openrice.com/cHRSmG2aYe800,,,,,,,,,,,,,,,,
台北,JOMO Coffee Roaster 大龍店,103台北市大同區大龍街91巷17-1號,JOMO Coffee Roaster 大龍店 103台北市大同區大龍街91巷17-1號,ChIJyVo8GrupQjQRg3AFg0ebSzw,JOMO Coffee Roaster,"No. 17-1號, Lane 91, Dalong St, Datong District, Taipei City, Taiwan 103",OK,,https://s.openrice.com/cHRSm02qIe800,,,,,,,,,,,,,,,,
雲林/嘉義,上上籤吉品涮涮鍋(嘉義總店),600嘉義市西區林森西路182號,上上籤吉品涮涮鍋(嘉義總店) 600嘉義市西區林森西路182號,ChIJp8BLvxmVbjQR-cJiLAB2g4Y,上上籤吉品涮涮鍋(嘉義總店),"No. 182號, Linsen W Rd, West District, Chiayi City, Taiwan 600",OK,,https://s.openrice.com/cHRSo02ixK700,,,,,,,,,,,,,,,,
桃園,School of Black咖啡會館,330桃園市桃園區同德五街139號,School of Black咖啡會館 330桃園市桃園區同德五街139號,ChIJaS5iDakfaDQROeekiEbmEDM,School of Black,"No. 139號, Tongde 5th St, Taoyuan District, Taoyuan City, Taiwan 330",OK,,https://s.openrice.com/cHRSnG242i800,,,,,,,,,,,,,,,,
台北,School of Black咖啡會館(台北民生店),104台北市中山區民生東路二段107號2樓,School of Black咖啡會館(台北民生店) 104台北市中山區民生東路二段107號2樓,ChIJ4XlLE8GpQjQR4mxsiijCub0,School of Black 咖啡會館 民生店,"104, Taiwan, Taipei City, Zhongshan District, Section 2, Minsheng E Rd, 107號2樓",OK,,https://s.openrice.com/cHRSm024oi800,,,,,,,,,,,,,,,,
台北,峯川咖啡,11260台北市北投區知行路323號,峯川咖啡 11260台北市北投區知行路323號,ChIJAUbtAaevQjQRYH2REGV-NO4,峯川咖啡雪綿冰,"No. 323號, Zhixing Rd, Beitou District, Taipei City, Taiwan 11260",OK,,https://s.openrice.com/cHRSm026Ii800,,,,,,,,,,,,,,,,
台北,恩記牛肉麵,100台北市中正區忠孝東路一段108號2樓-10(華山市場),恩記牛肉麵 100台北市中正區忠孝東路一段108號2樓-10(華山市場),ChIJZSUS9Y-pQjQRGaI5h0Fv1Vc,恩記牛肉麵 華山餐廳 善島寺美食,"100, Taiwan, Taipei City, Zhongzheng District, Section 1, Zhongxiao E Rd, 108號2樓",OK,,https://s.openrice.com/cHRSm02bgG700,,,,,,,,,,,,,,,,
台北,班杰諾義法餐廳,106台北市大安區安和路二段122號,班杰諾義法餐廳 106台北市大安區安和路二段122號,ChIJs720N_GrQjQRiFWka_19TJU,Boungiorno J Ristorante,"No. 122號, Section 2, Anhe Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm0268y3W0,,,,,,,,,,,,,,,,
台北,半路餐酒,106台北市大安區文昌街24號2樓,半路餐酒 106台北市大安區文昌街24號2樓,ChIJ-43IAmKpQjQRifNO4An_VhU,Halfway There,"No. 24號, Wenchang St, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02FIi800,,,,,,,,,,,,,,,,
台北,DACELO,106台北市大安區復興南路二段148巷32弄2號,DACELO 106台北市大安區復興南路二段148巷32弄2號,ChIJlT7DoqyrQjQRB9ZTjU4S2bU,DACELO café,"No. 2號, Alley 32, Lane 148, Section 2, Fuxing S Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02LVq700,,,,,,,,,,,,,,,,
台北,Julie‘s Golf Bar,104臺北市中山區林森北路133巷80號1樓,Julie‘s Golf Bar 104臺北市中山區林森北路133巷80號1樓,ChIJN3cnqdSpQjQR6fJrjoBWd3E,Golf Gym Taiwan,"104, Taiwan, Taipei City, Zhongshan District, Linsen N Rd, 77號2樓",OK,,https://s.openrice.com/cHRSm02FIi800,,,,,,,,,,,,,,,,
台北,撲囉咖啡廳,115台北市南港區經貿二路255巷33號,撲囉咖啡廳 115台北市南港區經貿二路255巷33號,ChIJE54t8O2tQjQRR0sr7sw4Pv4,撲囉咖啡廳 Procaffeinating Cafe ｜ 輕食 ｜ 手沖咖啡 ｜ 寵物,"No. 33號, Lane 255, Jingmao 2nd Rd, Nangang District, Taipei City, Taiwan 115",OK,,https://s.openrice.com/cHRSm02G2i800,,,,,,,,,,,,,,,,
新竹/苗栗,靖媽廚房．食來運轉,302新竹縣竹北市文信路393號,靖媽廚房．食來運轉 302新竹縣竹北市文信路393號,ChIJS4QKyJQ2aDQR402WQUVRkpc,靖媽廚房-冠軍牛肉麵/手工五行水餃,"No. 393號, Wenxin Rd, Zhubei City, Hsinchu County, Taiwan 302",OK,,https://s.openrice.com/cHRSnW2LWi700,,,,,,,,,,,,,,,,
